http://www.ted.com/talks/view/id/,64,http://www.ted.com/talks/view/id/64,Eve Ensler,Finding happiness in body and soul,"Eve Ensler, creator of The Vagina Monologues, shares how a discussion about menopause with her friends led to talking about all sorts of sexual acts onstage, waging a global campaign to end violence toward women and finding her own happiness.",TED2004,0:20:25,9/6/2006
http://www.ted.com/talks/view/id/,65,http://www.ted.com/talks/view/id/65,Jeff Han,Unveiling the genius of multi-touch interface design,"Jeff Han shows off a cheap, scalable multi-touch and pressure-sensitive computer screen interface that may spell the end of point-and-click.",TED2006,0:08:47,8/1/2006
http://www.ted.com/talks/view/id/,66,http://www.ted.com/talks/view/id/66,Sir Ken Robinson,Do schools kill creativity?,Sir Ken Robinson makes an entertaining and profoundly moving case for creating an education system that nurtures (rather than undermines) creativity.,TED2006,0:19:24,6/27/2006
http://www.ted.com/talks/view/id/,67,http://www.ted.com/talks/view/id/67,Peter Donnelly,How juries are fooled by statistics,Oxford mathematician Peter Donnelly reveals the common mistakes humans make in interpreting statistics -- and the devastating impact these errors can have on the outcome of criminal trials.,TEDGlobal 2005,0:21:20,11/8/2006
http://www.ted.com/talks/view/id/,68,http://www.ted.com/talks/view/id/68,Robert Wright,How cooperation (eventually) trumps conflict,"Author Robert Wright explains ""non-zero-sumness"" -- the network of linked fortunes and cooperation that has guided our evolution to this point -- and how we can use it to help save humanity today.",TED2006,0:19:11,1/17/2007
http://www.ted.com/talks/view/id/,69,http://www.ted.com/talks/view/id/69,Wade Davis,Cultures at the far edge of the world,"With stunning photos and stories, National Geographic Explorer Wade Davis celebrates the extraordinary diversity of the world's indigenous cultures, which are disappearing from the planet at an alarming rate.",TED2003,0:22:01,1/9/2007
http://www.ted.com/talks/view/id/,70,http://www.ted.com/talks/view/id/70,Richard St. John,"Secrets of success in 8 words, 3 minutes",Why do people succeed? Is it because they're smart? Or are they just lucky? Neither. Analyst Richard St. John condenses years of interviews into an unmissable 3-minute slideshow on the real secrets of success.,TED2005,0:03:30,12/14/2006
http://www.ted.com/talks/view/id/,71,http://www.ted.com/talks/view/id/71,Rick Warren,Living a life of purpose,"Pastor Rick Warren, author of The Purpose-Driven Life, reflects on his own crisis of purpose in the wake of his book's wild success. He explains his belief that God's intention is for each of us to use our talents and influence to do good.",TED2006,0:21:02,7/18/2006
http://www.ted.com/talks/view/id/,72,http://www.ted.com/talks/view/id/72,Chris Anderson (Wired),Technology's Long Tail,"Chris Anderson, the editor of Wired, explores the four key stages of any viable technology: setting the right price, gaining market share, displacing an established technology and, finally, becoming ubiquitous.",TED2004,0:14:18,4/27/2007
http://www.ted.com/talks/view/id/,73,http://www.ted.com/talks/view/id/73,Carl Honore,Slowing down in a world built for speed,"Journalist Carl Honore believes the Western world's emphasis on speed erodes health, productivity and quality of life. But there's a backlash brewing, as everyday people start putting the brakes on their all-too-modern lives.",TEDGlobal 2005,0:19:15,2/28/2007
http://www.ted.com/talks/view/id/,74,http://www.ted.com/talks/view/id/74,Alex Steffen,Inspired ideas for a sustainable future,"Worldchanging.com founder Alex Steffen argues that reducing humanity's ecological footprint is incredibly vital now, as the western consumer lifestyle spreads to developing countries.",TEDGlobal 2005,0:17:34,4/5/2007
http://www.ted.com/talks/view/id/,75,http://www.ted.com/talks/view/id/75,Sasa Vucinic,Why a free press is the best investment,"A free press -- papers, magazines, radio, TV, blogs -- is the backbone of any true democracy (and a vital watchdog on business). Sasa Vucinic, a journalist from Belgrade, talks about his new fund, which supports media by selling ""free press bonds.""",TEDGlobal 2005,0:18:00,10/18/2006
http://www.ted.com/talks/view/id/,76,http://www.ted.com/talks/view/id/76,Susan Savage-Rumbaugh,"Apes that write, start fires and play Pac-Man","Savage-Rumbaugh's work with bonobo apes, which can understand spoken language and learn tasks by watching, forces the audience to rethink how much of what a species can do is determined by biology -- and how much by cultural exposure.",TED2004,0:17:25,4/5/2007
http://www.ted.com/talks/view/id/,77,http://www.ted.com/talks/view/id/77,Sheila Patek,Measuring the fastest animal on earth,"Biologist Sheila Patek talks about her work measuring the feeding strike of the mantis shrimp, one of the fastest movements in the animal world, using video cameras recording at 20,000 frames per second.",TED2004,0:16:25,4/5/2007
http://www.ted.com/talks/view/id/,78,http://www.ted.com/talks/view/id/78,Al Seckel,Your brain is badly wired -- enjoy it! ,"Al Seckel, a cognitive neuroscientist, explores the perceptual illusions that fool our brains. Loads of eye tricks help him prove that not only are we easily fooled, we kind of like it.",TED2004,0:14:33,4/5/2007
http://www.ted.com/talks/view/id/,79,http://www.ted.com/talks/view/id/79,Iqbal Quadir,The power of the mobile phone to end poverty,"Iqbal Quadir tells how his experiences as a kid in poor Bangladesh, and later as a banker in New York, led him to start a mobile phone operator connecting 80 million rural Bangladeshi -- and to become a champion of bottom-up development.",TEDGlobal 2005,0:15:52,10/10/2006
http://www.ted.com/talks/view/id/,80,http://www.ted.com/talks/view/id/80,Juan Enriquez,Decoding the future with genomics,"Scientific discoveries, futurist Juan Enriquez notes, demand a shift in code, and our ability to thrive depends on our mastery of that code. Here, he applies this notion to the field of genomics.",TED2003,0:22:20,4/5/2007
http://www.ted.com/talks/view/id/,81,http://www.ted.com/talks/view/id/81,Nora York,"""What I Want""","Nora York gives a stunning performance of her song ""What I Want,"" with Jamie Lawrence (keyboards), Steve Tarshis (guitar) and Arthur Kell (bass). ",TEDSalon 2006,0:04:36,4/5/2007
http://www.ted.com/talks/view/id/,82,http://www.ted.com/talks/view/id/82,Dean Kamen,New prosthetic arm for veterans,Inventor Dean Kamen previews the prosthetic arm he's developing at the request of the US Department of Defense. His quiet commitment to using technology to solve problems -- while honoring the human spirit -- has never been more clear.,TED2007,0:05:10,8/28/2007
http://www.ted.com/talks/view/id/,83,http://www.ted.com/talks/view/id/83,E.O. Wilson,TED Prize wish: Help build the Encyclopedia of Life,"As E.O. Wilson accepts his 2007 TED Prize, he makes a plea on behalf of all creatures that we learn more about our biosphere -- and build a networked encyclopedia of all the world's knowledge about life. ",TED2007,0:22:35,4/3/2007
http://www.ted.com/talks/view/id/,84,http://www.ted.com/talks/view/id/84,James Nachtwey,TED Prize wish: Share a vital story with the world,"Accepting his 2007 TED Prize, war photographer James Nachtwey shows his life's work and asks TED to help him continue telling the story with innovative, exciting uses of news photography in the digital era. ",TED2007,0:21:56,4/3/2007
http://www.ted.com/talks/view/id/,85,http://www.ted.com/talks/view/id/85,Bill Clinton,TED Prize wish: Let's build a health care system in Rwanda,"Accepting the 2007 TED Prize, Bill Clinton asks for help in bringing health care to Rwanda -- and the rest of the world.",TED2007,0:24:07,4/3/2007
http://www.ted.com/talks/view/id/,86,http://www.ted.com/talks/view/id/86,Julia Sweeney,"""Letting Go of God"" (an excerpt)","Julia Sweeney (God Said, ""Ha!"") performs the first 15 minutes of her 2006 solo show ""Letting Go of God."" When two young Mormon missionaries knock on her door one day, it touches off a quest to completely rethink her own beliefs.",TED2006,0:16:32,7/10/2006
http://www.ted.com/talks/view/id/,87,http://www.ted.com/talks/view/id/87,Ze Frank,What's so funny about the Web?,"Performer and web toymaker Ze Frank delivers a hilarious nerdcore standup routine, then tells us what he's seriously passionate about: helping people create and interact using simple, addictive web tools.",TED2004,0:18:56,8/25/2006
http://www.ted.com/talks/view/id/,89,http://www.ted.com/talks/view/id/89,Ben Saunders,Three things to know before you ski to the North Pole,"Arctic explorer Ben Saunders recounts his harrowing solo ski trek to the North Pole, complete with engaging anecdotes, gorgeous photos and never-before-seen video.",TED2005,0:18:03,10/25/2006
http://www.ted.com/talks/view/id/,90,http://www.ted.com/talks/view/id/90,Neil Gershenfeld,The beckoning promise of personal fabrication,MIT professor Neil Gershenfeld talks about his Fab Lab -- a low-cost lab that lets people build things they need using digital and analog tools. It's a simple idea with powerful results.,TED2006,0:17:18,2/19/2007
http://www.ted.com/talks/view/id/,91,http://www.ted.com/talks/view/id/91,Jacqueline Novogratz,Investing in Africa's own solutions,"Jacqueline Novogratz applauds the world's heightened interest in Africa and poverty, but argues persuasively for a new approach.",TEDGlobal 2005,0:12:53,10/10/2006
